36.122879,128.117882,1436
36.123064,128.118214,1435
36.12103413,128.119802,1466
36.12069619,128.1202815,1467
36.11925394,128.123945,1457
36.11946713,128.1242019,1456
36.11949642,128.1262018,1516
36.1195059,128.1288416,1479
36.11933584,128.1292409,1480
36.11781337,128.1332749,1426
36.11770707,128.1336935,1425
36.11670495,128.1361549,1468
36.1165457,128.1369243,1469
36.11829345,128.1422791,1523
36.11866345,128.1424741,1522
36.2716628,128.1453272,1116
36.11868048,128.1475567,1450
36.27284646,128.148038,524
36.27276819,128.1480527,1123
36.276848,128.149059,1163
36.11851821,128.1492826,1449
36.27554527,128.1499604,1122
36.117354,128.1511581,1565
36.11711842,128.1521536,1536
36.11662566,128.1526301,1537
36.11594661,128.1545017,1447
36.11601648,128.1553552,1448
36.11784907,128.1571121,1556
36.11876124,128.1585425,1555
36.1186599,128.158813,1557
36.26984699,128.159743,391
36.26989566,128.1601737,390
36.12452919,128.1697081,1478
36.26555128,128.169852,559
36.1253572,128.1701449,1477
36.26530034,128.1711552,558
36.12216014,128.1716899,1543
36.12144622,128.1721712,1544
36.12017736,128.1722938,1545
36.11948197,128.1728928,1549
36.25676383,128.1753189,251
36.12026846,128.1756334,1546
36.12009771,128.1756519,1550
36.26462846,128.1767616,563
36.26452123,128.1767949,561
36.26480377,128.1769576,562
36.26482177,128.1772878,560
36.26810509,128.1774874,564
36.26810958,128.1775591,565
36.27448883,128.1780062,557
36.11874338,128.1786311,1547
36.11877606,128.1787733,1548
36.12593306,128.1810067,1539
36.13061505,128.181011,1505
36.12328696,128.1810651,901
36.12022032,128.1810941,1540
36.12616916,128.181279,1542
36.1235677,128.1813055,900
36.12032864,128.1813525,1541
36.11389583,128.1814665,1434
36.13081744,128.1816307,1504
36.11748224,128.1823247,1552
36.11747068,128.1825387,1551
36.13908538,128.1842207,1526
36.14127251,128.1849734,1527
36.26318353,128.1862794,253
36.26320725,128.1864643,252
36.15143256,128.1917935,1465
36.15147687,128.1920714,1464
36.26600505,128.1924081,1027
36.27666497,128.1924905,934
36.26962954,128.193334,933
36.26142808,128.1933873,258
36.26142731,128.1936803,257
36.15259206,128.194649,1442
36.15280025,128.1949323,1441
36.2616913,128.195468,1056
36.26163953,128.1955495,1057
36.26057615,128.1970529,255
36.26061196,128.1973186,254
36.15402773,128.2052094,1473
36.24478806,128.2052828,932
36.15390117,128.2054844,1474
36.24735162,128.2064865,256
36.2580032,128.208267,449
36.25754062,128.2083575,448
36.25786852,128.2087808,447
36.33035256,128.2141123,937
36.15397634,128.2157432,1528
36.15386978,128.2157649,1529
36.30409873,128.2173878,358
36.30415744,128.2174155,359
36.15563885,128.2193883,1454
36.15558072,128.2194093,1455
36.25980872,128.2199708,262
36.15684759,128.221652,1509
36.15727142,128.2218331,1510
36.25442655,128.2225705,261
36.25464486,128.2226243,260
36.24659486,128.2227509,7
36.25440011,128.2228143,259
36.24666059,128.2228269,8
36.15692061,128.2243311,1446
36.15713511,128.2245695,1445
36.30344355,128.2274949,496
36.30350822,128.227549,495
36.24499652,128.227731,292
36.24522603,128.2278938,293
36.29148507,128.2297561,770
36.29153802,128.229814,771
36.25248468,128.2312326,635
36.25223983,128.2312834,633
36.18348953,128.231507,1427
36.25260701,128.2315404,634
36.26006443,128.2315902,636
36.18347721,128.2317313,1428
36.15734361,128.2323582,1513
36.25247011,128.2324302,632
36.15770001,128.2325067,1512
36.28486854,128.2329387,768
36.28491826,128.2329824,769
36.15755548,128.2337842,1525
36.151119,128.2340241,1511
36.28343905,128.2354632,182
36.28321702,128.2357451,180
36.15798366,128.2365727,1524
36.17566978,128.2370355,1506
36.17559753,128.23712,1507
36.21610108,128.238312,317
36.25019271,128.2385442,781
36.25025373,128.2390047,780
36.1668729,128.2407984,1485
36.16667933,128.2410001,1486
36.30565362,128.2413337,357
36.30573888,128.2414006,356
36.15837574,128.2414122,1531
36.28045974,128.2422815,181
36.23156684,128.2423171,437
36.15869871,128.2423563,1530
36.19172441,128.2429601,1519
36.2355021,128.2430071,484
36.19162639,128.2431761,1520
36.19152292,128.2432674,1521
36.27933272,128.2436356,1120
36.27929794,128.2437751,1121
36.27080461,128.2443114,947
36.15896983,128.2443639,1483
36.15886547,128.2447086,1484
36.16787394,128.2451801,1538
36.3096826,128.2459982,532
36.30992311,128.246355,533
36.15972603,128.2464587,1429
36.27553359,128.2473999,417
36.15924589,128.247404,1508
36.27545246,128.2474983,418
36.15941239,128.2476355,1493
36.23873336,128.2489451,779
36.27393132,128.2489887,1135
36.2516096,128.2498662,186
36.25188361,128.2501067,185
36.1658381,128.2504954,1515
36.18951328,128.2505418,1500
36.18949536,128.250632,1499
36.16577876,128.2506469,1514
36.26908081,128.2512087,187
36.26945107,128.2513588,188
36.20823391,128.2516856,471
36.26414306,128.2531161,1124
36.26439598,128.2531985,1125
36.15962378,128.2534592,1492
36.15964933,128.2540891,1491
36.18621291,128.2541062,1517
36.18611782,128.2541071,1518
36.23979323,128.2541109,778
36.25889749,128.254209,183
36.2587769,128.2542912,184
36.16690358,128.2545506,1481
36.16681967,128.2545825,1482
36.2103553,128.2547494,470
36.17225603,128.254753,1558
36.1722025,128.2549656,1497
36.17516109,128.2555182,1496
36.17511495,128.2556117,1498
36.16903434,128.2564295,1560
36.16907175,128.2565225,1559
36.21156624,128.2565544,469
36.15942591,128.2571978,1487
36.34105318,128.257347,608
36.15934441,128.2573917,1490
36.34113494,128.2574283,607
36.15952409,128.2576528,1488
36.16026061,128.2579498,1489
36.18086549,128.2594338,1452
36.18087791,128.2595862,1453
36.18106019,128.2596048,1451
36.21305668,128.2600363,472
36.24842293,128.2607476,304
36.24798143,128.2610061,303
36.18933489,128.2614516,1503
36.18938583,128.2614948,1502
36.19319009,128.262,1501
36.18228205,128.2624324,1462
36.18217007,128.2624708,1463
36.18228768,128.2626272,1461
36.2470923,128.2627984,1060
36.15872805,128.2628825,1494
36.15866842,128.2629587,1495
36.2472303,128.2629789,1066
36.15435317,128.2637242,1115
36.33983306,128.2637245,606
36.33989982,128.2637517,605
36.22599609,128.2644727,148
36.22579698,128.2645292,149
36.2011224,128.264792,857
36.21716694,128.2651494,329
36.21717791,128.2652043,330
36.18273461,128.2656415,1431
36.18364387,128.2659574,1430
36.15735377,128.2664134,1432
36.15689565,128.266652,1433
36.2870611,128.2677099,724
36.21538684,128.2679324,554
36.21069435,128.2680783,328
36.21547871,128.2684426,553
36.24419023,128.2688542,726
36.24406426,128.2689587,725
36.2424002,128.2722642,891
36.2421202,128.2730354,890
36.18241786,128.2736157,1459
36.18246812,128.2738129,1458
36.11713487,128.2740023,1563
36.34341423,128.2744232,609
36.34342685,128.2745248,610
36.32752234,128.275558,603
36.32753758,128.2756695,604
36.3305315,128.2758466,77
36.33008925,128.2760426,78
36.11040155,128.2765092,1564
36.34670119,128.2769611,88
36.34659402,128.2769724,89
36.24169004,128.2771181,1062
36.24159873,128.277136,1061
36.32308791,128.2773061,838
36.1965967,128.2774415,1082
36.3229086,128.2775106,839
36.19664288,128.2776111,1083
36.22608678,128.2779815,146
36.29683503,128.2779899,611
36.22602746,128.2781384,147
36.29679899,128.2782098,612
36.15251302,128.2789421,789
36.15256116,128.2792576,1535
36.29553074,128.2793375,613
36.15384165,128.2798526,1554
36.31782933,128.2799379,1024
36.15407795,128.2799411,1553
36.31786643,128.2800933,1025
36.31351845,128.2805715,155
36.31335888,128.2806537,156
36.12015603,128.2808963,1562
36.24057875,128.2817961,1063
36.24036311,128.2818899,1064
36.12484043,128.2820614,1561
36.29749732,128.2822595,370
36.29760615,128.2822717,371
36.18362998,128.2823859,284
36.1835298,128.2824201,285
36.19571844,128.2839199,858
36.19790216,128.2839567,860
36.19807947,128.2839695,862
36.14936314,128.2840177,58
36.19797469,128.2841399,861
36.14944114,128.2842115,60
36.2990949,128.2847762,728
36.29908026,128.2849334,727
36.1939432,128.2850136,859
36.19383601,128.2850672,1096
36.1502153,128.2857824,1102
36.14976567,128.2862088,61
36.1487232,128.2890064,59
36.25895339,128.2892586,877
36.30168961,128.2893135,787
36.25887548,128.2893268,876
36.15095399,128.289431,965
36.18731994,128.2894435,525
36.18730562,128.2896262,526
36.30183775,128.2898232,788
36.21299753,128.2899321,841
36.14866098,128.289938,999
36.21310366,128.2901768,840
36.23855799,128.2911674,1114
36.2334645,128.291595,1145
36.125232,128.291879,1161
36.125232,128.292096,1162
36.2398047,128.2931785,410
36.14458402,128.2934247,716
36.23992556,128.2935876,411
36.14449198,128.2940207,715
36.33794867,128.2949387,1008
36.25226504,128.2949981,1134
36.32738218,128.2950251,1022
36.25232614,128.2950443,1133
36.33793131,128.2950585,1007
36.23756743,128.2952549,1113
36.14616172,128.2954733,325
36.14635263,128.2956297,324
36.24051506,128.2960629,668
36.33086027,128.29611,1029
36.32037748,128.296162,1009
36.33089254,128.2961736,1028
36.20163991,128.2963486,32
36.20175266,128.2965225,31
36.31860433,128.296719,13
36.24622441,128.2974934,875
36.2461911,128.2975705,874
36.36307151,128.2980354,1438
36.32982398,128.2981259,11
36.36292724,128.298183,1437
36.24252165,128.2982043,413
36.32989177,128.2982526,12
36.24252172,128.2986717,412
36.33879353,128.2991897,620
36.133131,128.299255,1158
36.06090947,128.3007964,1324
36.06097636,128.3010217,1323
36.14091875,128.3016593,745
36.14104647,128.3019098,744
36.14407921,128.3020021,327
36.29691594,128.3022186,761
36.29697555,128.3023236,762
36.14119647,128.3025895,1171
36.14368292,128.302691,326
36.130029,128.303224,1159
36.2476492,128.3032996,1094
36.24763195,128.303405,1093
36.130174,128.303449,1160
36.24328201,128.3041033,409
36.239564,128.30429,416
36.24323155,128.3043643,407
36.3266145,128.3048197,1030
36.14330947,128.3048839,322
36.25094885,128.3050018,963
36.25088967,128.30501,964
